iter	Logloss
1515	0.5870039308
1516	0.5870031437
1517	0.5869943241
1518	0.5869824184
1519	0.5869770117
1520	0.5869753148
1521	0.5869649203
1522	0.5869583551
1523	0.5869575729
1524	0.5869499112
1525	0.5869491171
1526	0.586942217
1527	0.5869403746
1528	0.586937817
1529	0.5869276262
1530	0.586919358
1531	0.5869120027
1532	0.5869042612
1533	0.5868958425
1534	0.5868849809
1535	0.5868783515
1536	0.5868696214
1537	0.5868613181
1538	0.5868595446
1539	0.5868506027
1540	0.5868446148
1541	0.5868390591
1542	0.5868344158
1543	0.5868286244
1544	0.586823746
1545	0.586818749
1546	0.5868123098
1547	0.5868061158
1548	0.5867961391
1549	0.5867859561
1550	0.5867817972
1551	0.5867793125
1552	0.5867732398
1553	0.5867714733
1554	0.5867626842
1555	0.5867530978
1556	0.5867472506
1557	0.5867402061
1558	0.5867350805
1559	0.5867285094
1560	0.586726883
1561	0.5867246054
1562	0.5867212308
1563	0.5867124238
1564	0.5867061019
1565	0.5866978277
1566	0.5866970017
1567	0.5866912335
1568	0.5866852322
1569	0.5866773987
1570	0.5866708538
1571	0.5866674481
1572	0.5866594534
1573	0.5866566855
1574	0.5866498082
1575	0.5866453218
1576	0.5866402447
1577	0.5866316684
1578	0.5866296844
1579	0.5866236913
1580	0.5866173928
1581	0.5866076473
1582	0.5866018327
1583	0.5865953846
1584	0.586589601
1585	0.5865829678
1586	0.586579967
1587	0.586570504
1588	0.5865680531
1589	0.5865657905
1590	0.5865642768
1591	0.5865628249
1592	0.586558001
1593	0.5865532021
1594	0.5865454431
1595	0.5865392528
1596	0.5865368704
1597	0.5865273642
1598	0.5865246761
1599	0.5865170845
1600	0.5865094747
1601	0.5865000445
1602	0.5864930842
1603	0.5864863
1604	0.5864797858
1605	0.5864741512
1606	0.5864696594
1607	0.586465285
1608	0.5864569061
1609	0.5864515093
1610	0.586450588
1611	0.5864453324
1612	0.5864389548
1613	0.586431567
1614	0.5864253151
1615	0.586419125
1616	0.5864131684
1617	0.5864034588
1618	0.5864027098
1619	0.5863937019
1620	0.5863929956
1621	0.5863868077
1622	0.5863819047
1623	0.5863774002
1624	0.5863727795
1625	0.5863655578
1626	0.5863641694
1627	0.5863594779
1628	0.5863541943
1629	0.5863532907
1630	0.586352692
1631	0.5863501294
1632	0.586349077
1633	0.58634805
1634	0.5863462484
1635	0.5863419286
1636	0.586334992
1637	0.586327843
1638	0.5863194297
1639	0.5863179148
1640	0.5863135609
1641	0.5863070095
1642	0.5862999136
1643	0.5862949714
1644	0.5862900966
1645	0.5862837288
1646	0.586280071
1647	0.5862741235
1648	0.5862696845
1649	0.5862614999
1650	0.5862604768
1651	0.5862591493
1652	0.5862542346
1653	0.5862535554
1654	0.586251385
1655	0.5862462334
1656	0.5862459578
1657	0.586238579
1658	0.586238579
1659	0.5862333542
1660	0.5862309184
1661	0.5862245812
1662	0.586216502
1663	0.5862098404
1664	0.5862084449
1665	0.5862040561
1666	0.5862003238
1667	0.5861914114
1668	0.586189701
1669	0.5861829174
1670	0.5861763393
1671	0.5861714777
1672	0.5861651375
1673	0.5861568865
1674	0.5861514178
1675	0.58614807
1676	0.586145963
1677	0.586142304
1678	0.5861368094
1679	0.5861307763
1680	0.5861266523
1681	0.5861217004
1682	0.5861146959
1683	0.5861098022
1684	0.5861018976
1685	0.5860934977
1686	0.5860919144
1687	0.5860859762
1688	0.5860740054
1689	0.5860679613
1690	0.586059498
1691	0.5860556197
1692	0.5860479494
1693	0.5860402455
1694	0.586039608
1695	0.5860383859
1696	0.5860311829
1697	0.5860243267
1698	0.5860183525
1699	0.5860174889
1700	0.5860104969
1701	0.5860022955
1702	0.5859992537
1703	0.5859951026
1704	0.5859951026
1705	0.5859948531
1706	0.5859938609
1707	0.5859932306
1708	0.5859926042
1709	0.5859835819
1710	0.5859774162
1711	0.5859748164
1712	0.5859713292
1713	0.5859666002
1714	0.5859603758
1715	0.5859583876
1716	0.5859551942
1717	0.5859459209
1718	0.5859442888
1719	0.5859398736
1720	0.5859362557
1721	0.5859248607
1722	0.5859196352
1723	0.5859189584
1724	0.5859128962
1725	0.5859082711
1726	0.5859006692
1727	0.5858932046
1728	0.5858904339
1729	0.5858845303
1730	0.5858810799
1731	0.5858768798
1732	0.5858697827
1733	0.5858603807
1734	0.5858514441
1735	0.5858449856
1736	0.5858441048
1737	0.5858390577
1738	0.5858365249
1739	0.5858357126
1740	0.5858278071
1741	0.5858234977
1742	0.5858134952
1743	0.5858072707
1744	0.5858064594
1745	0.585799075
1746	0.5857927827
1747	0.5857916931
1748	0.5857905873
1749	0.58578898
1750	0.5857836554
1751	0.5857763941
1752	0.5857718696
1753	0.5857645866
1754	0.5857617732
1755	0.5857612569
1756	0.585757866
1757	0.5857524326
1758	0.5857500957
1759	0.5857464851
1760	0.5857456163
1761	0.5857340626
1762	0.585727962
1763	0.585722
1764	0.5857162654
1765	0.5857124548
1766	0.5857038263
1767	0.5856990907
1768	0.5856938786
1769	0.5856931503
1770	0.5856912429
1771	0.5856841344
1772	0.5856708783
1773	0.5856652564
1774	0.5856612535
1775	0.5856560482
1776	0.5856512364
1777	0.5856506781
1778	0.5856443079
1779	0.5856422302
1780	0.585636138
1781	0.5856358566
1782	0.5856298962
1783	0.5856223624
1784	0.5856165651
1785	0.5856140098
1786	0.5856104967
1787	0.5856060366
1788	0.5856050961
1789	0.5855980747
1790	0.5855956796
1791	0.5855889851
1792	0.5855819653
1793	0.5855759147
1794	0.5855663123
1795	0.585559105
1796	0.5855506343
1797	0.5855467059
1798	0.5855394402
1799	0.5855318148
1800	0.5855243697
1801	0.5855166486
1802	0.5855159163
1803	0.58550705
1804	0.585499742
1805	0.5854934728
1806	0.5854929058
1807	0.5854926933
1808	0.5854915175
1809	0.5854908882
1810	0.5854904615
1811	0.5854851791
1812	0.5854847913
1813	0.5854792707
1814	0.5854781953
1815	0.5854709953
1816	0.5854673498
1817	0.5854619068
1818	0.5854584428
1819	0.5854541921
1820	0.5854519603
1821	0.5854439444
1822	0.5854344669
1823	0.5854306869
1824	0.5854248145
1825	0.5854242708
1826	0.5854209236
1827	0.5854102297
1828	0.5854082543
1829	0.5854061761
1830	0.5854051941
1831	0.5853990819
1832	0.5853934241
1833	0.5853928162
1834	0.5853914826
1835	0.5853869323
1836	0.5853797921
1837	0.5853794003
1838	0.5853781963
1839	0.5853712535
1840	0.585368853
1841	0.5853608762
1842	0.585355212
1843	0.5853466854
1844	0.5853407627
1845	0.5853358929
1846	0.5853288592
1847	0.5853275434
1848	0.5853224015
1849	0.5853176585
1850	0.5853114028
1851	0.5853101758
1852	0.5853028909
1853	0.5853025238
1854	0.5852998178
1855	0.5852908153
1856	0.5852903819
1857	0.5852856632
1858	0.5852827716
1859	0.5852739063
1860	0.5852717386
1861	0.5852652624
1862	0.5852646712
1863	0.5852597132
1864	0.5852555519
1865	0.5852528907
1866	0.5852477526
1867	0.5852399745
1868	0.5852335332
1869	0.5852290596
1870	0.5852222196
1871	0.5852216755
1872	0.5852209862
1873	0.5852157925
1874	0.5852115913
1875	0.5852086509
1876	0.5852035665
1877	0.5851985222
1878	0.5851981536
1879	0.5851939587
1880	0.585189375
1881	0.5851853395
1882	0.5851847634
1883	0.5851842316
1884	0.585181468
1885	0.5851804462
1886	0.5851780193
1887	0.585177492
1888	0.5851717115
1889	0.5851665622
1890	0.5851572799
1891	0.5851475625
1892	0.5851469334
1893	0.5851412953
1894	0.5851404585
1895	0.5851328523
1896	0.5851291536
1897	0.585121862
1898	0.5851206899
1899	0.585117324
1900	0.5851113932
1901	0.5851052953
1902	0.5851017529
1903	0.5850933127
1904	0.5850893165
1905	0.5850822246
1906	0.5850757239
1907	0.585074971
1908	0.5850676379
1909	0.5850603004
1910	0.5850559047
1911	0.5850521009
1912	0.5850488038
1913	0.5850473832
1914	0.5850424881
1915	0.5850376604
1916	0.5850302122
1917	0.5850273142
1918	0.5850238424
1919	0.585018709
1920	0.5850179844
1921	0.5850129338
1922	0.5850041116
1923	0.5850024473
1924	0.5849964902
1925	0.5849960223
1926	0.5849907619
1927	0.5849835073
1928	0.5849768722
1929	0.5849691779
1930	0.5849599353
1931	0.5849540694
1932	0.5849459902
1933	0.5849424593
1934	0.5849392016
1935	0.5849375158
1936	0.5849344435
1937	0.5849291514
1938	0.5849261306
1939	0.5849256798
1940	0.5849232307
1941	0.5849160719
1942	0.5849142267
1943	0.5849071344
1944	0.5848999862
1945	0.5848982625
1946	0.5848899276
1947	0.5848857052
1948	0.5848814799
1949	0.5848771133
1950	0.5848766887
1951	0.5848707138
1952	0.5848703348
1953	0.5848609923
1954	0.5848552945
1955	0.5848518454
1956	0.5848420808
1957	0.5848414187
1958	0.5848378627
1959	0.5848373694
1960	0.5848310364
1961	0.5848266574
1962	0.5848191402
1963	0.5848107285
1964	0.5848098562
1965	0.584803742
1966	0.584802488
1967	0.5847952838
1968	0.5847905901
1969	0.5847820573
1970	0.5847759219
1971	0.5847714584
1972	0.5847637986
1973	0.584761004
1974	0.5847585974
1975	0.5847520843
1976	0.5847471293
1977	0.5847371543
1978	0.5847366255
1979	0.5847280422
1980	0.5847218834
1981	0.5847169123
1982	0.5847105905
1983	0.5847056512
1984	0.5846998955
1985	0.584697991
1986	0.5846947482
1987	0.5846931088
1988	0.5846885398
1989	0.5846860524
1990	0.5846825779
1991	0.5846787443
1992	0.5846718435
1993	0.5846711446
1994	0.5846683726
1995	0.5846608439
1996	0.584652522
1997	0.5846493241
1998	0.5846452194
1999	0.5846401292
